,Unnamed: 0,pathname,class,mode
1479,1479,currencyDataset/10_front/IMG20211230000543.jpg,10_front,train
2079,2079,currencyDataset/5000_back/IMG20211228012805.jpg,5000_back,train
1355,1355,currencyDataset/10_front/IMG20211228225956.jpg,10_front,train
2533,2533,currencyDataset/5000_front/IMG20220212171936.jpg,5000_front,train
405,405,currencyDataset/1000_front/IMG20220209114756.jpg,1000_front,train
3141,3141,currencyDataset/50_back/IMG20211228000505.jpg,50_back,train
935,935,currencyDataset/100_front/IMG20220212163613.jpg,100_front,train
421,421,currencyDataset/1000_front/IMG20220209114856.jpg,1000_front,train
642,642,currencyDataset/100_back/IMG20220209113207.jpg,100_back,train
690,690,currencyDataset/100_back/IMG20220215121514.jpg,100_back,train
920,920,currencyDataset/100_front/IMG20220209112749.jpg,100_front,train
2701,2701,currencyDataset/500_back/IMG20211228224714.jpg,500_back,train
226,226,currencyDataset/1000_back/IMG20220218160931.jpg,1000_back,train
757,757,currencyDataset/100_front/IMG20211228215601.jpg,100_front,train
1656,1656,currencyDataset/20_back/IMG20211229000528.jpg,20_back,train
1513,1513,currencyDataset/10_front/IMG20220215121921.jpg,10_front,train
2512,2512,currencyDataset/5000_front/IMG20220212165747.jpg,5000_front,train
2922,2922,currencyDataset/500_front/IMG20211228122400.jpg,500_front,train
2343,2343,currencyDataset/5000_front/IMG20211228012334.jpg,5000_front,train
161,161,currencyDataset/1000_back/IMG20220209115137.jpg,1000_back,train
384,384,currencyDataset/1000_front/IMG20211229235511.jpg,1000_front,train
474,474,currencyDataset/100_back/IMG20211228220212.jpg,100_back,train
2770,2770,currencyDataset/500_back/IMG20211229232131.jpg,500_back,train
193,193,currencyDataset/1000_back/IMG20220212173044.jpg,1000_back,train
5,5,currencyDataset/1000_back/IMG20211228225504.jpg,1000_back,train
1374,1374,currencyDataset/10_front/IMG20211228230739.jpg,10_front,train
2934,2934,currencyDataset/500_front/IMG20211228222516.jpg,500_front,train
656,656,currencyDataset/100_back/IMG20220212164027.jpg,100_back,train
429,429,currencyDataset/1000_front/IMG20220212173659.jpg,1000_front,train
1173,1173,currencyDataset/10_back/IMG20211229231226.jpg,10_back,train
1334,1334,currencyDataset/10_front/IMG20211228225818.jpg,10_front,train
3000,3000,currencyDataset/500_front/IMG20211228233310.jpg,500_front,train
3038,3038,currencyDataset/500_front/IMG20211229231754.jpg,500_front,train
1638,1638,currencyDataset/20_back/IMG20211228222211.jpg,20_back,train
1789,1789,currencyDataset/20_back/IMG20220215120325.jpg,20_back,train
1018,1018,currencyDataset/100_front/IMG20220218163948.jpg,100_front,train
3212,3212,currencyDataset/50_back/IMG20211228002810.jpg,50_back,train
2224,2224,currencyDataset/5000_back/IMG20220209122004.jpg,5000_back,train
3098,3098,currencyDataset/500_front/IMG20220218161700.jpg,500_front,train
2913,2913,currencyDataset/500_front/IMG20211228122300.jpg,500_front,train
1557,1557,currencyDataset/10_front/IMG20220218170000.jpg,10_front,train
1862,1862,currencyDataset/20_front/IMG20211228115316.jpg,20_front,train
402,402,currencyDataset/1000_front/IMG20220209114731.jpg,1000_front,train
1829,1829,currencyDataset/20_front/IMG20211228114813.jpg,20_front,train
1076,1076,currencyDataset/10_back/IMG20211228230346.jpg,10_back,train
2220,2220,currencyDataset/5000_back/IMG20220209121947.jpg,5000_back,train
1439,1439,currencyDataset/10_front/IMG20211229230803.jpg,10_front,train
1886,1886,currencyDataset/20_front/IMG20211228221448.jpg,20_front,train
349,349,currencyDataset/1000_front/IMG20211229233840.jpg,1000_front,train
640,640,currencyDataset/100_back/IMG20220209113159.jpg,100_back,train
180,180,currencyDataset/1000_back/IMG20220212172834.jpg,1000_back,train
2347,2347,currencyDataset/5000_front/IMG20211228012352.jpg,5000_front,train
3567,3567,currencyDataset/50_front/IMG20220209120247.jpg,50_front,train
2811,2811,currencyDataset/500_back/IMG20211229234929.jpg,500_back,train
2638,2638,currencyDataset/500_back/IMG20211228122647.jpg,500_back,train
459,459,currencyDataset/1000_front/IMG20220218160717.jpg,1000_front,train
436,436,currencyDataset/1000_front/IMG20220218160507.jpg,1000_front,train
2012,2012,currencyDataset/20_front/IMG20220212162808.jpg,20_front,train
376,376,currencyDataset/1000_front/IMG20211229235419.jpg,1000_front,train
38,38,currencyDataset/1000_back/IMG20211228231823.jpg,1000_back,train
1,1,currencyDataset/1000_back/IMG20211228225453.jpg,1000_back,train
2165,2165,currencyDataset/5000_back/IMG20211228234935.jpg,5000_back,train
1066,1066,currencyDataset/10_back/IMG20211228230304.jpg,10_back,train
2082,2082,currencyDataset/5000_back/IMG20211228012817.jpg,5000_back,train
65,65,currencyDataset/1000_back/IMG20211228232127.jpg,1000_back,train
2085,2085,currencyDataset/5000_back/IMG20211228012828.jpg,5000_back,train
3354,3354,currencyDataset/50_back/IMG20220212165244.jpg,50_back,train
2969,2969,currencyDataset/500_front/IMG20211228224433.jpg,500_front,train
409,409,currencyDataset/1000_front/IMG20220209114810.jpg,1000_front,train
3417,3417,currencyDataset/50_front/IMG20211228000936.jpg,50_front,train
777,777,currencyDataset/100_front/IMG20211228215833.jpg,100_front,train
652,652,currencyDataset/100_back/IMG20220212164006.jpg,100_back,train
1163,1163,currencyDataset/10_back/IMG20211229231138.jpg,10_back,train
3219,3219,currencyDataset/50_back/IMG20211228002837.jpg,50_back,train
160,160,currencyDataset/1000_back/IMG20220209115133.jpg,1000_back,train
2707,2707,currencyDataset/500_back/IMG20211228224740.jpg,500_back,train
2442,2442,currencyDataset/5000_front/IMG20220208014659.jpg,5000_front,train
55,55,currencyDataset/1000_back/IMG20211228232004.jpg,1000_back,train
2982,2982,currencyDataset/500_front/IMG20211228224541.jpg,500_front,train
3548,3548,currencyDataset/50_front/IMG20211228220759.jpg,50_front,train
2847,2847,currencyDataset/500_back/IMG20220218162041.jpg,500_back,train
2119,2119,currencyDataset/5000_back/IMG20211228013323.jpg,5000_back,train
566,566,currencyDataset/100_back/IMG20211229232953.jpg,100_back,train
774,774,currencyDataset/100_front/IMG20211228215733.jpg,100_front,train
2094,2094,currencyDataset/5000_back/IMG20211228012858.jpg,5000_back,train
2110,2110,currencyDataset/5000_back/IMG20211228013118.jpg,5000_back,train
2756,2756,currencyDataset/500_back/IMG20211228233727.jpg,500_back,train
1931,1931,currencyDataset/20_front/IMG20211229225742.jpg,20_front,train
909,909,currencyDataset/100_front/IMG20220209112618.jpg,100_front,train
863,863,currencyDataset/100_front/IMG20211229232723.jpg,100_front,train
1781,1781,currencyDataset/20_back/IMG20220215120237.jpg,20_back,train
2068,2068,currencyDataset/20_front/IMG20220218165016.jpg,20_front,train
3450,3450,currencyDataset/50_front/IMG20211228002012.jpg,50_front,train
1906,1906,currencyDataset/20_front/IMG20211228234001.jpg,20_front,train
3018,3018,currencyDataset/500_front/IMG20211229231632.jpg,500_front,train
2025,2025,currencyDataset/20_front/IMG20220215115623.jpg,20_front,train
1388,1388,currencyDataset/10_front/IMG20211228230832.jpg,10_front,train
1791,1791,currencyDataset/20_back/IMG20220215120330.jpg,20_back,train
2548,2548,currencyDataset/5000_front/IMG20220212172206.jpg,5000_front,train
637,637,currencyDataset/100_back/IMG20220209113146.jpg,100_back,train
1350,1350,currencyDataset/10_front/IMG20211228225942.jpg,10_front,train
1710,1710,currencyDataset/20_back/IMG20211230001748.jpg,20_back,train
2100,2100,currencyDataset/5000_back/IMG20211228012927.jpg,5000_back,train
1622,1622,currencyDataset/20_back/IMG20211228222036.jpg,20_back,train
2064,2064,currencyDataset/20_front/IMG20220218164957.jpg,20_front,train
1490,1490,currencyDataset/10_front/IMG20220209113701.jpg,10_front,train
871,871,currencyDataset/100_front/IMG20211229232821.jpg,100_front,train
729,729,currencyDataset/100_back/IMG20220218164148.jpg,100_back,train
694,694,currencyDataset/100_back/IMG20220215121522.jpg,100_back,train
3020,3020,currencyDataset/500_front/IMG20211229231637.jpg,500_front,train
1442,1442,currencyDataset/10_front/IMG20211229230819.jpg,10_front,train
2991,2991,currencyDataset/500_front/IMG20211228233220.jpg,500_front,train
546,546,currencyDataset/100_back/IMG20211229003111.jpg,100_back,train
2039,2039,currencyDataset/20_front/IMG20220215115813.jpg,20_front,train
2873,2873,currencyDataset/500_front/IMG20211228104156.jpg,500_front,train
1051,1051,currencyDataset/10_back/IMG20211228223846.jpg,10_back,train
587,587,currencyDataset/100_back/IMG20211229233136.jpg,100_back,train
1320,1320,currencyDataset/10_front/IMG20211228223436.jpg,10_front,train
1564,1564,currencyDataset/10_front/IMG20220218170050.jpg,10_front,train
2287,2287,currencyDataset/5000_back/IMG20220212171429.jpg,5000_back,train
3571,3571,currencyDataset/50_front/IMG20220209120317.jpg,50_front,train
1512,1512,currencyDataset/10_front/IMG20220215121919.jpg,10_front,train
1535,1535,currencyDataset/10_front/IMG20220215122241.jpg,10_front,train
147,147,currencyDataset/1000_back/IMG20211229235901.jpg,1000_back,train
914,914,currencyDataset/100_front/IMG20220209112707.jpg,100_front,train
2583,2583,currencyDataset/5000_front/IMG20220218162838.jpg,5000_front,train
104,104,currencyDataset/1000_back/IMG20211229234100.jpg,1000_back,train
791,791,currencyDataset/100_front/IMG20211228232532.jpg,100_front,train
2502,2502,currencyDataset/5000_front/IMG20220212165644.jpg,5000_front,train
1245,1245,currencyDataset/10_back/IMG20220215122553.jpg,10_back,train
3364,3364,currencyDataset/50_back/IMG20220212165436.jpg,50_back,train
39,39,currencyDataset/1000_back/IMG20211228231826.jpg,1000_back,train
3485,3485,currencyDataset/50_front/IMG20211228003344.jpg,50_front,train
1938,1938,currencyDataset/20_front/IMG20211229225827.jpg,20_front,train
1750,1750,currencyDataset/20_back/IMG20220212163138.jpg,20_back,train
1477,1477,currencyDataset/10_front/IMG20211230000527.jpg,10_front,train
717,717,currencyDataset/100_back/IMG20220218164047.jpg,100_back,train
2255,2255,currencyDataset/5000_back/IMG20220212170433.jpg,5000_back,train
30,30,currencyDataset/1000_back/IMG20211228225622.jpg,1000_back,train
2906,2906,currencyDataset/500_front/IMG20211228122108.jpg,500_front,train
1346,1346,currencyDataset/10_front/IMG20211228225907.jpg,10_front,train
1020,1020,currencyDataset/100_front/IMG20220218163956.jpg,100_front,train
2274,2274,currencyDataset/5000_back/IMG20220212170613.jpg,5000_back,train
963,963,currencyDataset/100_front/IMG20220215120653.jpg,100_front,train
1576,1576,currencyDataset/20_back/IMG20211228115613.jpg,20_back,train
1837,1837,currencyDataset/20_front/IMG20211228114900.jpg,20_front,train
2102,2102,currencyDataset/5000_back/IMG20211228012943.jpg,5000_back,train
2996,2996,currencyDataset/500_front/IMG20211228233240.jpg,500_front,train
2715,2715,currencyDataset/500_back/IMG20211228224815.jpg,500_back,train
325,325,currencyDataset/1000_front/IMG20211229001218.jpg,1000_front,train
3584,3584,currencyDataset/50_front/IMG20220212164615.jpg,50_front,train
2454,2454,currencyDataset/5000_front/IMG20220208014755.jpg,5000_front,train
2528,2528,currencyDataset/5000_front/IMG20220212170102.jpg,5000_front,train
1107,1107,currencyDataset/10_back/IMG20211228231142.jpg,10_back,train
1560,1560,currencyDataset/10_front/IMG20220218170019.jpg,10_front,train
1690,1690,currencyDataset/20_back/IMG20211229230155.jpg,20_back,train
2980,2980,currencyDataset/500_front/IMG20211228224532.jpg,500_front,train
255,255,currencyDataset/1000_front/IMG20211228225241.jpg,1000_front,train
2469,2469,currencyDataset/5000_front/IMG20220208014858.jpg,5000_front,train
3594,3594,currencyDataset/50_front/IMG20220212164735.jpg,50_front,train
698,698,currencyDataset/100_back/IMG20220215121533.jpg,100_back,train
2628,2628,currencyDataset/500_back/IMG20211228122602.jpg,500_back,train
1594,1594,currencyDataset/20_back/IMG20211228115750.jpg,20_back,train
1325,1325,currencyDataset/10_front/IMG20211228223500.jpg,10_front,train
897,897,currencyDataset/100_front/IMG20211230002745.jpg,100_front,train
1889,1889,currencyDataset/20_front/IMG20211228221504.jpg,20_front,train
1663,1663,currencyDataset/20_back/IMG20211229000603.jpg,20_back,train
2379,2379,currencyDataset/5000_front/IMG20211228013750.jpg,5000_front,train
1689,1689,currencyDataset/20_back/IMG20211229230151.jpg,20_back,train
1516,1516,currencyDataset/10_front/IMG20220215121927.jpg,10_front,train
695,695,currencyDataset/100_back/IMG20220215121525.jpg,100_back,train
2217,2217,currencyDataset/5000_back/IMG20220209121914.jpg,5000_back,train
392,392,currencyDataset/1000_front/IMG20211229235549.jpg,1000_front,train
0,0,currencyDataset/1000_back/IMG20211228225452.jpg,1000_back,train
545,545,currencyDataset/100_back/IMG20211229003107.jpg,100_back,train
3321,3321,currencyDataset/50_back/IMG20220209120639.jpg,50_back,train
2047,2047,currencyDataset/20_front/IMG20220218164748.jpg,20_front,train
3240,3240,currencyDataset/50_back/IMG20211228003755.jpg,50_back,train
1315,1315,currencyDataset/10_front/IMG20211228223404.jpg,10_front,train
3590,3590,currencyDataset/50_front/IMG20220212164712.jpg,50_front,train
1658,1658,currencyDataset/20_back/IMG20211229000549.jpg,20_back,train
770,770,currencyDataset/100_front/IMG20211228215708.jpg,100_front,train
3356,3356,currencyDataset/50_back/IMG20220212165304.jpg,50_back,train
2275,2275,currencyDataset/5000_back/IMG20220212170617.jpg,5000_back,train
1348,1348,currencyDataset/10_front/IMG20211228225916.jpg,10_front,train
2951,2951,currencyDataset/500_front/IMG20211228222732.jpg,500_front,train
967,967,currencyDataset/100_front/IMG20220215120707.jpg,100_front,train
2291,2291,currencyDataset/5000_back/IMG20220212171459.jpg,5000_back,train
381,381,currencyDataset/1000_front/IMG20211229235444.jpg,1000_front,train
1370,1370,currencyDataset/10_front/IMG20211228230724.jpg,10_front,train
679,679,currencyDataset/100_back/IMG20220215121355.jpg,100_back,train
3071,3071,currencyDataset/500_front/IMG20211229234513.jpg,500_front,train
2946,2946,currencyDataset/500_front/IMG20211228222655.jpg,500_front,train
1567,1567,currencyDataset/10_front/IMG20220218170105.jpg,10_front,train
3242,3242,currencyDataset/50_back/IMG20211228003800.jpg,50_back,train
3148,3148,currencyDataset/50_back/IMG20211228000603.jpg,50_back,train
1202,1202,currencyDataset/10_back/IMG20211230000935.jpg,10_back,train
3298,3298,currencyDataset/50_back/IMG20211228221101.jpg,50_back,train
1413,1413,currencyDataset/10_front/IMG20211229002042.jpg,10_front,train
2333,2333,currencyDataset/5000_back/IMG20220218163156.jpg,5000_back,train
658,658,currencyDataset/100_back/IMG20220212164048.jpg,100_back,train
396,396,currencyDataset/1000_front/IMG20220209114703.jpg,1000_front,train
959,959,currencyDataset/100_front/IMG20220212163904.jpg,100_front,train
3341,3341,currencyDataset/50_back/IMG20220209120859.jpg,50_back,train
1695,1695,currencyDataset/20_back/IMG20211229230212.jpg,20_back,train
3409,3409,currencyDataset/50_front/IMG20211228000310.jpg,50_front,train
2543,2543,currencyDataset/5000_front/IMG20220212172101.jpg,5000_front,train
359,359,currencyDataset/1000_front/IMG20211229233936.jpg,1000_front,train
2617,2617,currencyDataset/500_back/IMG20211228104946.jpg,500_back,train
354,354,currencyDataset/1000_front/IMG20211229233920.jpg,1000_front,train
1570,1570,currencyDataset/10_front/IMG20220218170128.jpg,10_front,train
2372,2372,currencyDataset/5000_front/IMG20211228013710.jpg,5000_front,train
2187,2187,currencyDataset/5000_back/IMG20220208015037.jpg,5000_back,train
2767,2767,currencyDataset/500_back/IMG20211229232123.jpg,500_back,train
1378,1378,currencyDataset/10_front/IMG20211228230750.jpg,10_front,train
1235,1235,currencyDataset/10_back/IMG20220209114403.jpg,10_back,train
2349,2349,currencyDataset/5000_front/IMG20211228012434.jpg,5000_front,train
563,563,currencyDataset/100_back/IMG20211229232944.jpg,100_back,train
3351,3351,currencyDataset/50_back/IMG20220212165209.jpg,50_back,train
2552,2552,currencyDataset/5000_front/IMG20220212172243.jpg,5000_front,train
588,588,currencyDataset/100_back/IMG20211229233139.jpg,100_back,train
1055,1055,currencyDataset/10_back/IMG20211228230224.jpg,10_back,train
541,541,currencyDataset/100_back/IMG20211229003045.jpg,100_back,train
2141,2141,currencyDataset/5000_back/IMG20211228013534.jpg,5000_back,train
2808,2808,currencyDataset/500_back/IMG20211229234918.jpg,500_back,train
353,353,currencyDataset/1000_front/IMG20211229233917.jpg,1000_front,train
506,506,currencyDataset/100_back/IMG20211228232910.jpg,100_back,train
555,555,currencyDataset/100_back/IMG20211229003150.jpg,100_back,train
625,625,currencyDataset/100_back/IMG20220209112958.jpg,100_back,train
3516,3516,currencyDataset/50_front/IMG20211228011647.jpg,50_front,train
3053,3053,currencyDataset/500_front/IMG20211229234403.jpg,500_front,train
443,443,currencyDataset/1000_front/IMG20220218160542.jpg,1000_front,train
3585,3585,currencyDataset/50_front/IMG20220212164624.jpg,50_front,train
1507,1507,currencyDataset/10_front/IMG20220209113913.jpg,10_front,train
2949,2949,currencyDataset/500_front/IMG20211228222720.jpg,500_front,train
1001,1001,currencyDataset/100_front/IMG20220218163757.jpg,100_front,train
